session,chunk,elapsed_min,channel,in_core,psd_seconds,total_uv2,delta_uv2,delta_db,delta_rel_pct,delta_cv,theta_uv2,theta_db,theta_rel_pct,theta_cv,alpha_uv2,alpha_db,alpha_rel_pct,alpha_cv,beta_uv2,beta_db,beta_rel_pct,beta_cv
gng_flex,2,5.471434680683887,FC5,False,59.6953125,7.508464412430679,3.1828064086672114,5.028102238536656,42.38957839898527,0.8658944562740266,1.244986194991327,0.9516453579132997,16.581102694316343,0.1273250683198183,0.8181110521300003,-0.8718774027276132,10.895850432154571,0.3147342899288533,2.0447279124850266,3.1063552556191665,27.23230477193001,0.26429197854468556
gng_flex,2,5.471434680683887,FT9,False,59.6953125,29.516841598624733,18.70019788760647,12.718462023140821,63.35433222122845,1.192287348830224,3.603537666332262,5.5672906592501885,12.20841211716961,0.24891650544783112,2.442307467668186,3.8780033737545274,8.274284562281824,0.473042703779502,4.132036542597202,6.161641536457783,13.998911532559516,0.4324256658479462
gng_flex,2,5.471434680683887,F3,True,59.6953125,12.103615753718856,5.762109495347151,7.605815067686288,47.606513727740676,0.5840367537254683,2.04071639533801,3.0978265366371267,16.860386489970956,0.4944407638230127,0.994894524617103,-0.02222959259154198,8.219812532560116,0.7790584346727639,3.021995466717034,4.802938085201298,24.967708230398184,0.31526574952273506
gng_flex,2,5.471434680683887,F7,False,59.6953125,10.600188095113806,4.845800445472063,6.853655255227466,45.714287350294775,0.9924041634671303,1.9229435541779358,2.839665362047631,18.14065502351155,0.3797239955976072,1.1373354305370458,0.5588856859923447,10.729389142267246,0.3100026603410846,2.3866071231438806,3.777809324991037,22.514762018647534,0.46490618530867484
gng_flex,2,5.471434680683887,Fp1,False,59.6953125,13.528229879659564,5.436108755949812,7.352881367352923,40.183444577056605,0.9842016689177704,1.655167959857941,2.1884207082371603,12.234918940478508,0.537472702556679,1.0500395866950307,0.21205672364346034,7.761840211436848,0.5297062668201371,5.1481162217196035,7.116483427936839,38.05461813936263,0.22839004683742725
gng_flex,2,5.471434680683887,Pz,True,59.6953125,9.206943789814545,2.9283381315727786,4.66621222727089,31.805756594412355,0.7360021900466985,1.414142961138636,1.5049331617602355,15.359526390321548,0.4263114087213039,1.3007942004215065,1.142085919565182,14.128403845155965,0.24108783688799404,3.3339862482966507,5.229638041598934,36.211649863497286,0.461501372930125
gng_flex,2,5.471434680683887,Cz,True,59.6953125,8.537255151058764,3.1354963649942516,4.963063016306308,36.727218637777234,0.38179054028523857,1.8216411986466958,2.60462839819752,21.337551313794126,0.37454545052245586,0.7558213402452536,-1.215808501539648,8.853212500642188,0.3127793952008539,2.5662592088734644,4.09300520822196,30.059535101925643,0.5884082167680139
gng_flex,2,5.471434680683887,O1,False,59.6953125,33.556082293893,4.600273520920744,6.627836545283251,13.70920919978184,0.7437752010521762,3.797026886181275,5.7944367232516125,11.31546541376885,0.3054633289413732,5.06735423555129,7.047812648921868,15.101149744389314,0.3036184846097389,19.454141847287698,12.890120781514574,57.97500934973041,0.19807429982754374
gng_flex,2,5.471434680683887,PO9,False,59.6953125,33.119459945179564,9.223943081711216,9.64916614389092,27.85052382188295,0.5770060363725829,6.3118966851298755,8.001598816073832,19.057969832773654,0.29547444008297524,5.768867145621556,7.610905374695259,17.41836115434967,0.2735523346402375,11.050885934123905,10.433970962001558,33.36674557017446,0.3515901639311571
gng_flex,2,5.471434680683887,P3,True,59.6953125,10.703417543078087,2.955435615797421,4.706215026771334,27.612074404298138,0.5142545815632563,1.5462976799559942,1.8929310427664736,14.446765939314277,0.2004745765339523,1.6317916826273917,2.126647151653847,15.245520190723319,0.2619836181477992,4.2958681476053675,6.330509431649201,40.13548131067269,0.3199217709019193
gng_flex,2,5.471434680683887,P7,False,59.6953125,15.20410090035319,2.8249725023462138,4.51014224850174,18.58033250937311,0.3497709733189459,2.5821823099916617,4.119869015354621,16.98345944239082,0.5460639968432606,2.4622070389653703,3.9132456853832216,16.19436134436712,0.2301967477483216,7.00074708535461,8.451443882620108,46.045123820455466,0.1789787868260114
gng_flex,2,5.471434680683887,CP1,False,59.6953125,7.479678740733926,2.551415276144141,4.067811514595499,34.111294944384056,0.4823526955712821,1.3171178570772208,1.1962463782297803,17.609283803918853,0.719546417858141,0.7926856289660843,-1.0089901529884748,10.597856625167084,0.22814433414001808,2.624481965069392,4.190435927270376,35.08816429209192,0.4740725657939184
gng_flex,2,5.471434680683887,CP5,False,59.6953125,7.069469898295003,1.968744280530616,2.9418930945108475,27.848541812242996,0.6264578991581291,1.2086874714074203,0.8231402047254506,17.0972857766737,0.49936006298277225,1.0100051112873314,0.0432357160270852,14.286857795814676,0.3760914031097247,2.660168700727928,4.249091792897224,37.628969908613676,0.24990542596044688
gng_flex,2,5.471434680683887,C4,True,59.6953125,7.302943820166256,2.6244343063620827,4.190357061795946,35.936662953848874,0.9297467594622505,1.2303353093434812,0.9002348798584108,16.847114528610355,0.6819817430869823,0.8433832431749783,-0.7397503204884853,11.54853801347986,0.5152022390587523,2.378366799541315,3.7627883376977014,32.56723395534994,0.21988754426952223
gng_flex,2,5.471434680683887,T8,False,59.6953125,19.646369087086686,5.191489105522578,7.152919469722895,26.424674618043692,0.5766567401492001,3.3695884415452433,5.275768597790957,17.151201968205065,0.4687998495418993,2.6376952617247333,4.212246191875307,13.42586637781562,0.6141124979933291,7.873923742267522,8.961912043997543,40.07826437223433,0.1618247568160899
gng_flex,2,5.471434680683887,FC2,False,59.6953125,13.663749499265576,7.586377117300014,8.800344275958285,55.52192769420854,0.5760523230955683,2.2363680124947316,3.4954327177462563,16.367161975670996,0.49030599363864075,0.9392654687293623,-0.2721164382541386,6.874141455680578,0.2742157333117409,2.5902961558486606,4.133494210302475,18.957432994419932,0.22265187984293172
gng_flex,2,5.471434680683887,FC6,False,59.6953125,17.886528985843253,8.768263856267493,9.429136102092743,49.02160650178332,1.1459385704780527,2.2430936860578887,3.508474129000777,12.540687395711275,0.7156974244747798,1.3260494796874684,1.2255972946416713,7.413676967381452,0.6668891029113024,5.01388064797872,7.001739916602558,28.031602173608324,0.1847239711632396
gng_flex,2,5.471434680683887,FT10,False,59.6953125,20.817165685644056,8.385043384735347,9.235053140145453,40.279467009852574,0.6364540537328156,3.8094497570582293,5.8086225002446294,18.29956015426876,0.5842842333306987,2.5238753187345164,4.0206789664061535,12.12401033285253,0.267679409527469,5.612346479108151,7.491444744233041,26.960185473176786,0.23609958123595073
gng_flex,2,5.471434680683887,F4,True,59.6953125,11.452683779450897,3.4056715753768914,5.322027646252037,29.73688648845395,1.0143361046097028,1.774677067796635,2.491193374286439,15.495730974261848,0.4800375390987045,1.0701743759305256,0.2945454809104505,9.344310875418541,0.6099422508410528,4.94350858164958,6.940352924033211,43.16463002776278,0.21324079324138356
gng_flex,2,5.471434680683887,F8,False,59.6953125,10.728429518664083,3.396888877562682,5.310813400255485,31.662498892807818,0.4508451712752467,2.140579132903327,3.3053128746021603,19.952399642271914,0.2758666240150623,1.4706015811817108,1.674950285867094,13.70751961993438,0.24193371816074732,3.390990638732586,5.303265908537592,31.607521239090325,0.2384166714780481
